PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,781.9,5.771,34.564,34.565,5.771,781.7,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,784,5.757,34.564,34.564,5.757,783.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,786,5.752,34.564,34.564,5.752,785.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,788,5.746,34.563,34.564,5.746,787.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,790,5.731,34.563,34.564,5.731,789.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,792,5.716,34.564,34.564,5.716,791.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,794,5.716,34.564,34.564,5.716,793.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,796,5.715,34.564,34.564,5.715,795.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,798,5.715,34.564,34.564,5.715,797.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,800,5.714,34.563,34.563,5.714,799.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,802,5.708,34.563,34.564,5.708,801.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,804,5.671,34.563,34.564,5.671,803.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,806,5.641,34.562,34.564,5.641,805.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,808,5.592,34.563,34.564,5.592,807.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,810,5.568,34.563,34.565,5.568,809.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,812,5.528,34.563,34.564,5.528,811.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,814,5.504,34.563,34.564,5.504,813.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,816,5.491,34.563,34.564,5.491,815.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,818,5.477,34.562,34.563,5.477,817.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,820,5.447,34.562,34.563,5.447,819.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,822,5.433,34.562,34.562,5.433,821.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,824,5.431,34.562,34.562,5.431,823.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,826,5.428,34.562,34.562,5.428,825.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,828,5.425,34.562,34.563,5.425,827.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,830,5.409,34.562,34.563,5.409,829.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,832,5.388,34.562,34.563,5.388,831.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,834,5.363,34.562,34.562,5.363,833.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,836,5.355,34.562,34.562,5.355,835.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,838,5.349,34.562,34.562,5.349,837.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,840,5.348,34.562,34.562,5.348,839.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,842,5.348,34.562,34.562,5.348,841.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,844,5.348,34.562,34.562,5.348,843.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,846,5.349,34.562,34.562,5.349,845.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,848,5.348,34.562,34.562,5.348,847.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,850,5.348,34.562,34.562,5.348,849.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,852,5.348,34.562,34.562,5.348,851.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,854,5.347,34.562,34.562,5.347,853.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,856,5.347,34.562,34.562,5.347,855.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,858,5.347,34.562,34.562,5.347,857.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,860,5.343,34.561,34.563,5.343,859.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,862,5.299,34.562,34.563,5.299,861.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,864,5.28,34.562,34.562,5.28,863.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,866,5.272,34.562,34.562,5.272,865.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,868,5.27,34.562,34.563,5.27,867.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,870,5.246,34.562,34.564,5.246,869.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,872,5.206,34.563,34.563,5.206,871.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,874,5.2,34.563,34.563,5.2,873.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,876,5.199,34.563,34.563,5.199,875.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,878,5.199,34.563,34.563,5.199,877.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,880,5.199,34.563,34.563,5.199,879.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,882,5.199,34.563,34.563,5.199,881.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,884,5.199,34.563,34.563,5.199,883.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,886,5.195,34.563,34.563,5.195,885.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,888,5.191,34.563,34.563,5.191,887.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,890,5.189,34.563,34.563,5.189,889.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,892,5.188,34.563,34.563,5.188,891.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,894,5.186,34.563,34.563,5.186,893.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,896,5.184,34.562,34.562,5.184,895.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
3901151,n/a,2015-09-21T03:01:24Z,-0.0220,-89.9200,898,5.179,34.562,34.563,5.179,897.8,00111111111,4750_0194_091,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.18 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:25,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],91,1
