PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1086.04,4.232,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1088,4.228,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1089.96,4.222,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1091.92,4.22,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1093.96,4.217,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1096.04,4.214,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1098,4.207,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1099.96,4.2,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1102,4.19,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1104,4.182,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1106.08,4.17,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1108,4.164,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1109.96,4.161,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1112,4.155,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1114,4.148,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1116.04,4.141,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1118.12,4.131,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1120.12,4.126,34.573,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1122.08,4.114,34.574,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1124,4.104,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1126,4.102,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1127.96,4.1,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1129.96,4.099,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1131.96,4.098,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1133.96,4.097,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1136.04,4.096,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1138.04,4.094,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,1139.88,4.092,34.575,00111111,6567_010027_005,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-25T15:27:05Z,-2.1120,-85.0050,0.68,27.268,35.123,00111111,6567_010027_005,PRES,none,PRES,Near-surface sampling: discrete, pumped [shallowest polling from the same SBE41CP],3,2
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,0.72,27.13,35.159,00111111,6567_010027_006,PRES,none,PRES,Near-surface sampling: discrete, pumped [shallowest polling from the same SBE41CP],3,2
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,1.12,27.096,35.162,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,2,27.025,35.161,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,2.96,26.945,35.161,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,4,26.92,35.159,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,5,26.89,35.158,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,5.96,26.845,35.157,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,7,26.779,35.155,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,8,26.73,35.153,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,9.04,26.676,35.148,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,10.08,26.567,35.14,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,11.96,25.948,35.125,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,13.92,24.026,35.155,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,15.92,22.727,35.198,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,17.92,22.561,35.205,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,20,22.403,35.213,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,22,22.302,35.211,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,24,22.06,35.216,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,26.04,21.929,35.209,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,28,21.671,35.199,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,29.96,19.859,35.234,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,32.08,18.725,35.167,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,34,18.419,35.138,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,36,18.314,35.138,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,38.04,18.14,35.139,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,40.04,18.084,35.14,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,41.96,18.051,35.141,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,43.96,18.017,35.14,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,46.08,17.971,35.137,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,48,17.888,35.134,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,49.92,17.864,35.133,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,52,17.83,35.132,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,54.04,17.786,35.132,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,56.04,17.68,35.129,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,58,17.637,35.124,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,59.96,17.599,35.119,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,61.96,17.556,35.115,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,63.88,17.488,35.107,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,65.92,17.462,35.102,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,68,17.241,35.104,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,70,17.126,35.102,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,72.04,17.072,35.106,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,74,17.012,35.106,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,75.88,16.976,35.105,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,78.04,16.975,35.106,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,80.12,16.965,35.109,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,82.08,16.939,35.107,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,83.96,16.862,35.101,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,86,16.831,35.096,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,88.08,16.827,35.095,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,90.08,16.819,35.093,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,92.08,16.812,35.092,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,94,16.805,35.09,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,96,16.795,35.089,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,98.12,16.787,35.088,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,99.96,16.786,35.089,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,102.08,16.783,35.088,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,104,16.763,35.091,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,105.96,16.731,35.092,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-03-30T15:43:53Z,-2.2820,-84.9623,108.04,16.721,35.091,00111111,6567_010027_006,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
