PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,900,4.999,34.538,34.538,4.999,900.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,902,4.996,34.538,34.538,4.996,902.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,904,4.99,34.538,34.538,4.99,904.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,906,4.984,34.538,34.538,4.984,906.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,908,4.969,34.538,34.538,4.969,908.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,910,4.955,34.538,34.538,4.955,910.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,912,4.945,34.538,34.538,4.945,912.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,914,4.932,34.538,34.538,4.932,914.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,916,4.924,34.538,34.538,4.924,916.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,918,4.906,34.538,34.538,4.906,918.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,920,4.898,34.538,34.538,4.898,920.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,922,4.895,34.537,34.537,4.895,922.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,924,4.879,34.538,34.538,4.879,924.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,926,4.87,34.538,34.538,4.87,926.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,928,4.855,34.538,34.538,4.855,928.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,930,4.842,34.538,34.538,4.842,930.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,932,4.841,34.538,34.538,4.841,932.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,934,4.839,34.538,34.538,4.839,934.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,936,4.83,34.538,34.538,4.83,936.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,938,4.826,34.537,34.537,4.826,938.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,940,4.819,34.538,34.538,4.819,940.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,942,4.811,34.538,34.538,4.811,942.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,944,4.807,34.538,34.538,4.807,944.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,946,4.795,34.538,34.538,4.795,946.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,948,4.78,34.538,34.538,4.78,948.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,950,4.76,34.538,34.538,4.76,950.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,952,4.755,34.538,34.538,4.755,952.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,954,4.752,34.538,34.538,4.752,954.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,956,4.749,34.538,34.538,4.749,956.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,958,4.733,34.537,34.537,4.733,958.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,960,4.713,34.537,34.537,4.713,960.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,962,4.693,34.537,34.537,4.693,962.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,964,4.686,34.538,34.538,4.686,964.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,966,4.681,34.538,34.538,4.681,966.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,968,4.664,34.538,34.538,4.664,968.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,970,4.659,34.538,34.538,4.659,970.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,972,4.658,34.538,34.538,4.658,972.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,974,4.656,34.538,34.538,4.656,974.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,976,4.644,34.538,34.538,4.644,976.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,977.9,4.635,34.539,34.539,4.635,978,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,988.1,4.5871,34.5385,34.5385,4.5871,988.2,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,998.31,4.5393,34.5403,34.5403,4.5393,998.41,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1007.51,4.4955,34.5404,34.5404,4.4955,1007.61,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1018.07,4.4393,34.5383,34.5383,4.4393,1018.17,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1028.34,4.4073,34.5381,34.5381,4.4073,1028.44,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1037.73,4.3756,34.5395,34.5395,4.3756,1037.83,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1047.55,4.343,34.5394,34.5394,4.343,1047.65,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1058.27,4.2811,34.5398,34.5398,4.2811,1058.37,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1068.17,4.2379,34.5406,34.5406,4.2379,1068.27,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1078.57,4.1876,34.5431,34.5431,4.1876,1078.67,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1089.09,4.1651,34.5458,34.5458,4.1651,1089.19,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1098.38,4.1422,34.5467,34.5467,4.1422,1098.48,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1108.93,4.1154,34.5478,34.5478,4.1154,1109.03,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1118.62,4.0988,34.5474,34.5474,4.0988,1118.72,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1128.69,4.0583,34.5476,34.5476,4.0583,1128.79,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1138.47,4.0322,34.549,34.549,4.0322,1138.57,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1148.59,3.9933,34.5503,34.5503,3.9933,1148.69,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1158.16,3.9732,34.552,34.552,3.9732,1158.26,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1168.35,3.9007,34.5517,34.5517,3.9007,1168.45,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1178.67,3.8758,34.5517,34.5517,3.8758,1178.77,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1188.82,3.8557,34.5538,34.5538,3.8557,1188.92,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1198.25,3.8102,34.5552,34.5552,3.8102,1198.35,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1208.66,3.7718,34.5578,34.5578,3.7718,1208.76,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1218.72,3.7451,34.5569,34.5569,3.7451,1218.82,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1228.12,3.7017,34.5615,34.5615,3.7017,1228.22,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1238.64,3.6753,34.5632,34.5632,3.6753,1238.74,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1248.42,3.6497,34.5652,34.5652,3.6497,1248.52,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1258.34,3.6357,34.5658,34.5658,3.6357,1258.44,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1268.18,3.6134,34.5667,34.5667,3.6134,1268.28,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1278.16,3.5807,34.5671,34.5671,3.5807,1278.26,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1288.41,3.5526,34.5689,34.5689,3.5526,1288.51,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1297.73,3.534,34.5702,34.5702,3.534,1297.83,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1308.05,3.5086,34.5718,34.5718,3.5086,1308.15,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1317.75,3.4885,34.5724,34.5724,3.4885,1317.85,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
